,Unnamed: 0,First,Last,Year,Tm,Pos,Age,Player,Targets,Receptions,RecYards,RecTD,Ctch%,RushAtt,RushYards,RushTD,Fumbles,Experience,FantasyPoints,TeamPPG,teamOPPG,TeamYPG,TeamPassPct
1041,1041,Chris,Conley,2016,Kansas City,WR,24.0,Chris Conley,31.0,17.0,199.0,1.0,54.8,0.0,0.0,0.0,0.0,2.0,97.0,25.3,17.4,332.8,54.09
1042,1042,Darius,Slayton,2020,NY Giants,WR,23.0,Darius Slayton,84.0,48.0,740.0,8.0,57.1,0.0,0.0,0.0,0.0,2.0,141.0,21.3,28.2,338.5,64.23
1043,1043,Victor,Cruz,2016,NY Giants,WR,30.0,Victor Cruz,41.0,23.0,337.0,1.0,56.1,0.0,0.0,0.0,0.0,6.0,101.6,26.3,27.6,372.3,61.73
1044,1044,Hakeem,Nicks,2014,Indianapolis,WR,26.0,Hakeem Nicks,100.69767441860463,55.093023255813954,834.3255813953489,0.9069767441860463,54.674418604651166,0.0,0.0,0.0,0.0,6.0,102.5,25.4,23.5,355.0,61.06
1045,1045,Greg,Little,2013,Cleveland,WR,24.0,Greg Little,102.33333333333331,55.66666666666666,667.6666666666666,3.333333333333333,54.7,2.333333333333333,15.0,0.0,0.0,3.0,99.5,18.9,23.0,314.3,60.32
1046,1046,Chris,Chambers,2008,LA Chargers,WR,30.0,Chris Chambers,137.33333333333334,63.66666666666666,872.3333333333334,4.0,46.9,4.666666666666667,39.66666666666666,0.0,0.6666666666666666,8.0,107.3,24.7,17.6,321.9,50.78
1047,1047,Hines,Ward,2011,Pittsburgh,WR,35.0,Hines Ward,109.0,71.0,892.3333333333334,5.333333333333333,64.5,0.6666666666666666,-1.3333333333333333,0.0,1.3333333333333333,14.0,94.1,23.9,16.1,340.1,52.27
1048,1048,Austin,Pettis,2013,LA Rams,WR,25.0,Austin Pettis,48.0,29.1,259.5,2.8,60.64,0.3,-1.8,0.0,0.6,3.0,101.9,18.7,21.8,329.0,59.08
1049,1049,Santana,Moss,2013,Washington,WR,34.0,Santana Moss,71.0,42.36363636363637,576.0,6.909090909090909,61.27272727272727,2.1818181818181817,10.181818181818182,0.0,1.4545454545454546,13.0,97.7,26.5,24.2,372.6,48.28
1050,1050,Plaxico,Burress,2008,NY Giants,WR,31.0,Plaxico Burress,133.0212765957447,67.76595744680851,1013.191489361702,11.361702127659576,51.1,0.0,0.0,0.0,0.6382978723404256,9.0,104.4,22.9,20.8,326.2,54.39
1051,1051,Mario,Manningham,2012,San Francisco,WR,26.0,Mario Manningham,83.4,47.4,691.4,6.0,56.16,0.4,0.8,0.0,0.4,5.0,97.3,24.1,15.6,317.2,50.98
1052,1052,Samie,Parker,2005,Kansas City,WR,24.0,Samie Parker,13.0,9.0,137.0,1.0,69.2,0.0,0.0,0.0,0.0,2.0,103.3,30.2,27.2,418.3,54.45
1053,1053,Jermaine,Kearse,2016,Seattle,WR,26.0,Jermaine Kearse,68.31914893617021,45.48936170212766,637.7659574468086,3.723404255319149,66.67446808510638,0.6382978723404256,4.787234042553192,0.0,0.6808510638297872,5.0,98.0,25.4,17.6,371.5,53.29
1054,1054,Robby,Anderson,2021,Carolina,WR,28.0,Robby Anderson,122.66666666666669,80.66666666666667,990.3333333333334,3.6666666666666665,64.66666666666667,3.0,11.333333333333334,0.0,1.0,6.0,139.0,21.9,25.1,349.5,59.01
1055,1055,Rishard,Matthews,2013,Miami,WR,24.0,Rishard Matthews,20.0,11.0,151.0,0.0,55.0,0.0,0.0,0.0,0.0,2.0,97.8,18.0,19.8,311.3,55.19
1056,1056,Reggie,Wayne,2013,Indianapolis,WR,35.0,Reggie Wayne,174.0,95.66666666666669,1223.3333333333333,4.666666666666667,55.2,0.6666666666666666,-3.333333333333333,0.0,0.6666666666666666,13.0,100.8,21.5,24.2,365.8,60.7
1057,1057,Michael,Jenkins,2005,Atlanta,WR,23.0,Michael Jenkins,20.0,7.0,119.0,0.0,35.0,1.0,2.0,0.0,0.0,2.0,102.8,22.1,21.2,315.9,45.33
1058,1058,Jarius,Wright,2018,Carolina,WR,29.0,Jarius Wright,22.8,16.6,171.8,1.8,73.32000000000001,0.0,0.0,0.0,0.0,7.0,95.6,22.9,21.1,328.9,52.96
1059,1059,Allen,Hurns,2017,Jacksonville,WR,26.0,Allen Hurns,87.75675675675676,46.75675675675676,701.5945945945946,5.837837837837838,52.14054054054054,0.0,0.0,0.0,1.4054054054054057,4.0,99.4,19.9,25.0,334.9,62.74
1060,1060,Will,Fuller,2018,Houston,WR,24.0,Will Fuller,67.29411764705883,35.8235294117647,510.2941176470589,4.941176470588236,53.98235294117647,1.588235294117647,4.0588235294117645,0.0,0.8235294117647058,3.0,106.3,21.1,27.3,320.0,56.38
1061,1061,Vincent,Jackson,2015,Tampa Bay,WR,32.0,Vincent Jackson,148.0,72.66666666666667,1076.0,3.6666666666666665,49.133333333333326,0.3333333333333333,0.0,0.0,1.0,11.0,105.3,17.3,25.6,292.0,62.22
1062,1062,James,Jones,2009,Green Bay,WR,25.0,James Jones,52.22222222222222,32.0,452.6666666666667,1.4444444444444444,63.1888888888889,0.0,0.0,0.0,1.3333333333333333,3.0,106.0,26.2,23.8,351.1,56.82
1063,1063,Mike,Wallace,2015,Minnesota,WR,29.0,Mike Wallace,123.66666666666669,69.0,884.6666666666666,8.333333333333334,56.133333333333326,3.6666666666666665,21.666666666666668,0.0,1.3333333333333333,7.0,98.9,20.3,21.4,316.7,57.9
1064,1064,Jermaine,Kearse,2014,Seattle,WR,24.0,Jermaine Kearse,32.13513513513514,18.405405405405407,286.4054054054054,3.2432432432432434,55.06216216216216,0.0,0.0,0.0,0.8108108108108109,3.0,99.88,25.7,14.6,333.8,47.29
1065,1065,Allen,Lazard,2019,Green Bay,WR,24.0,Allen Lazard,1.0,1.0,7.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,102.8,23.5,25.0,369.1,67.54
1066,1066,Jerheme,Urban,2008,Arizona,WR,28.0,Jerheme Urban,38.0,22.0,329.0,2.0,57.9,0.0,0.0,0.0,0.0,4.0,103.52,25.3,24.9,344.1,60.43
1067,1067,Brian,Hartline,2014,Miami,WR,28.0,Brian Hartline,132.33333333333334,75.33333333333333,1038.3333333333333,3.0,56.9,0.0,0.0,0.0,0.3333333333333333,6.0,98.4,19.8,20.9,312.9,65.2
1068,1068,Randall,Cobb,2013,Green Bay,WR,23.0,Randall Cobb,79.66666666666667,61.66666666666666,761.0,5.666666666666667,78.13333333333334,7.333333333333333,89.66666666666667,0.0,3.6666666666666665,3.0,106.1,27.1,21.7,357.2,58.8
1069,1069,Marquez,Valdes-Scantling,2020,Green Bay,WR,26.0,Marquez Valdes-Scantling,61.66666666666666,30.0,495.0,2.0,48.3,2.0,15.666666666666666,0.0,0.0,3.0,137.0,23.6,20.7,346.1,59.81
1070,1070,Zach,Pascal,2020,Indianapolis,WR,26.0,Zach Pascal,63.333333333333336,36.333333333333336,494.0,4.0,57.5,2.0,14.0,0.0,0.0,3.0,137.0,22.6,23.3,327.4,53.64
1071,1071,Jerricho,Cotchery,2010,NY Jets,WR,28.0,Jerricho Cotchery,101.8181818181818,62.09090909090909,834.4545454545455,3.727272727272727,60.85454545454545,2.0,7.363636363636363,0.6363636363636364,1.3636363636363635,7.0,96.0,21.4,15.5,323.1,40.78
1072,1072,Robert,Woods,2021,LA Rams,WR,29.0,Robert Woods,132.19148936170214,90.0,999.191489361702,4.723404255319149,68.17234042553191,21.76595744680851,142.2340425531915,1.680851063829787,1.3617021276595744,9.0,137.0,23.3,19.3,367.2,55.75
1073,1073,Vincent,Jackson,2006,LA Chargers,WR,23.0,Vincent Jackson,8.0,3.0,59.0,0.0,37.5,0.0,0.0,0.0,0.0,2.0,109.9,26.1,19.5,347.9,54.4
