,First,Last,Year,Tm,Pos,Age,FantasyPoints,Player
548,Darrell,Daniels,2019,ARI,TE,25.0,1.4,Darrell Daniels
561,Zach,Gentry,2019,PIT,TE,23.0,1.4,Zach Gentry
566,Xavier,Grimble,2019,PIT,TE,27.0,1.3,Xavier Grimble
602,Eric,Tomlinson,2019,3TM,TE,27.0,1.1,Eric Tomlinson
3,Travis,Kelce,2020,KAN,TE,31.0,313.0,Travis Kelce
13,Darren,Waller,2020,LVR,TE,28.0,279.0,Darren Waller
38,Robert,Tonyan,2020,GNB,TE,26.0,177.0,Robert Tonyan
46,Mark,Andrews,2020,BAL,TE,25.0,170.0,Mark Andrews
52,T.J.,Hockenson,2020,DET,TE,23.0,175.0,T.J. Hockenson
56,Mike,Gesicki,2020,MIA,TE,25.0,159.0,Mike Gesicki
57,Logan,Thomas,2020,WAS,TE,29.0,177.0,Logan Thomas
58,Rob,Gronkowski,2020,TAM,TE,31.0,149.0,Rob Gronkowski
66,Jonnu,Smith,2020,TEN,TE,25.0,140.0,Jonnu Smith
70,Jimmy,Graham,2020,CHI,TE,34.0,144.0,Jimmy Graham
72,Hayden,Hurst,2020,ATL,TE,27.0,149.0,Hayden Hurst
147,Jared,Cook,2020,NOR,TE,33.0,127.0,Jared Cook
149,Noah,Fant,2020,DEN,TE,23.0,149.0,Noah Fant
152,Eric,Ebron,2020,PIT,TE,27.0,142.0,Eric Ebron
154,Hunter,Henry,2020,LAC,TE,26.0,145.0,Hunter Henry
156,Tyler,Higbee,2020,LAR,TE,27.0,128.0,Tyler Higbee
161,Dalton,Schultz,2020,DAL,TE,24.0,147.0,Dalton Schultz
166,Evan,Engram,2020,NYG,TE,26.0,141.0,Evan Engram
168,George,Kittle,2020,SFO,TE,27.0,125.0,George Kittle
176,Dallas,Goedert,2020,PHI,TE,25.0,116.0,Dallas Goedert
184,Irv,Smith,2020,MIN,TE,22.0,99.0,Irv Smith Jr.
189,Austin,Hooper,2020,CLE,TE,26.0,114.0,Austin Hooper
192,Dan,Arnold,2020,ARI,TE,25.0,97.0,Dan Arnold
220,Trey,Burton,2020,IND,TE,29.0,83.0,Trey Burton
221,Darren,Fells,2020,HOU,TE,34.0,76.0,Darren Fells
228,Gerald,Everett,2020,LAR,TE,26.0,93.0,Gerald Everett
235,Mo,Alie-Cox,2020,IND,TE,27.0,80.0,Mo Alie-Cox
239,Jordan,Akins,2020,HOU,TE,28.0,84.0,Jordan Akins
241,Tyler,Eifert,2020,JAX,TE,30.0,83.0,Tyler Eifert
245,Jordan,Reed,2020,SFO,TE,30.0,73.0,Jordan Reed
246,Richard,Rodgers,2020,PHI,TE,28.0,71.0,Richard Rodgers
250,Anthony,Firkser,2020,TEN,TE,25.0,84.0,Anthony Firkser
253,Chris,Herndon,2020,NYJ,TE,24.0,74.0,Chris Herndon
254,Dawson,Knox,2020,BUF,TE,24.0,67.0,Dawson Knox
255,Zach,Ertz,2020,PHI,TE,30.0,78.0,Zach Ertz
258,Jack,Doyle,2020,IND,TE,30.0,64.0,Jack Doyle
260,Jacob,Hollister,2020,SEA,TE,27.0,66.0,Jacob Hollister
263,Cameron,Brate,2020,TAM,TE,29.0,68.0,Cameron Brate
267,Drew,Sample,2020,CIN,TE,24.0,79.0,Drew Sample
268,Harrison,Bryant,2020,CLE,TE,22.0,62.0,Harrison Bryant
273,Will,Dissly,2020,SEA,TE,24.0,61.0,Will Dissly
274,Kyle,Rudolph,2020,MIN,TE,31.0,65.0,Kyle Rudolph
280,Cole,Kmet,2020,CHI,TE,21.0,62.0,Cole Kmet
281,Donald,Parham,2020,LAC,TE,23.0,44.0,Donald Parham
284,David,Njoku,2020,CLE,TE,24.0,52.0,David Njoku
285,Adam,Shaheen,2020,MIA,TE,26.0,45.0,Adam Shaheen
286,Durham,Smythe,2020,MIA,TE,25.0,59.0,Durham Smythe
291,Ross,Dwelley,2020,SFO,TE,25.0,50.0,Ross Dwelley
297,Tyler,Kroft,2020,BUF,TE,28.0,42.0,Tyler Kroft
298,Greg,Olsen,2020,SEA,TE,35.0,54.0,Greg Olsen
302,Marcedes,Lewis,2020,GNB,TE,36.0,39.0,Marcedes Lewis
303,Pharaoh,Brown,2020,HOU,TE,26.0,42.0,Pharaoh Brown
312,O.J.,Howard,2020,TAM,TE,26.0,38.0,O.J. Howard
317,Foster,Moreau,2020,LVR,TE,23.0,33.0,Foster Moreau
318,James,O'Shaughnessy,2020,JAX,TE,28.0,54.0,James O'Shaughnessy
320,Tyler,Conklin,2020,MIN,TE,25.0,44.0,Tyler Conklin
323,Jesse,James,2020,DET,TE,26.0,39.0,Jesse James
327,Nick,Boyle,2020,BAL,TE,27.0,37.0,Nick Boyle
329,MyCole,Pruitt,2020,TEN,TE,28.0,28.0,MyCole Pruitt
331,Adam,Trautman,2020,NOR,TE,23.0,38.0,Adam Trautman
338,Ian,Thomas,2020,CAR,TE,24.0,41.0,Ian Thomas
345,Jason,Witten,2020,LVR,TE,38.0,32.0,Jason Witten
350,Ryan,Izzo,2020,NWE,TE,25.0,31.0,Ryan Izzo
354,Albert,Okwuegbunam,2020,DEN,TE,22.0,29.0,Albert Okwuegbunam
366,Jace,Sternberger,2020,GNB,TE,24.0,29.0,Jace Sternberger
377,Nick,Vannett,2020,DEN,TE,27.0,30.0,Nick Vannett
378,Maxx,Williams,2020,ARI,TE,26.0,24.0,Maxx Williams
380,Darrell,Daniels,2020,ARI,TE,26.0,23.0,Darrell Daniels
386,C.J.,Uzomah,2020,CIN,TE,27.0,23.0,C.J. Uzomah
390,Troy,Fumagalli,2020,DEN,TE,25.0,22.0,Troy Fumagalli
409,Stephen,Anderson,2020,LAC,TE,27.0,19.0,Stephen Anderson
410,Blake,Bell,2020,DAL,TE,29.0,22.0,Blake Bell
412,Virgil,Green,2020,LAC,TE,32.0,14.0,Virgil Green
413,Josh,Hill,2020,NOR,TE,30.0,19.0,Josh Hill
416,Kaden,Smith,2020,NYG,TE,23.0,29.0,Kaden Smith
420,Devin,Asiasi,2020,NWE,TE,23.0,12.0,Devin Asiasi
423,Vance,McDonald,2020,PIT,TE,30.0,25.0,Vance McDonald
430,Dominique,Dafney,2020,GNB,TE,23.0,11.0,Dominique Dafney
431,Ryan,Griffin,2020,NYJ,TE,30.0,18.0,Ryan Griffin
440,Reggie,Gilliam,2020,BUF,TE,23.0,10.0,Reggie Gilliam
453,Colin,Thompson,2020,CAR,TE,27.0,8.0,Colin Thompson
457,Jason,Croom,2020,PHI,TE,26.0,7.0,Jason Croom
464,Luke,Stocker,2020,ATL,TE,32.0,13.0,Luke Stocker
465,Jordan,Thomas,2020,2TM,TE,24.0,7.0,Jordan Thomas
468,Cethan,Carter,2020,CIN,TE,25.0,10.0,Cethan Carter
469,Demetrius,Harris,2020,CHI,TE,29.0,12.0,Demetrius Harris
472,Chris,Manhertz,2020,CAR,TE,28.0,11.0,Chris Manhertz
473,Johnny,Mundt,2020,LAR,TE,26.0,9.0,Johnny Mundt
475,Levine,Toilolo,2020,NYG,TE,29.0,10.0,Levine Toilolo
479,Hunter,Bryant,2020,DET,TE,22.0,5.0,Hunter Bryant
485,Tanner,Hudson,2020,TAM,TE,26.0,7.0,Tanner Hudson
487,Nick,Keizer,2020,KAN,TE,25.0,10.0,Nick Keizer
491,Kahale,Warring,2020,HOU,TE,23.0,7.0,Kahale Warring
492,Charlie,Woerner,2020,SFO,TE,23.0,7.0,Charlie Woerner
493,Deon,Yelder,2020,KAN,TE,25.0,11.0,Deon Yelder
496,Stephen,Carlson,2020,CLE,TE,24.0,4.0,Stephen Carlson
497,Ben,Ellefson,2020,JAX,TE,24.0,4.0,Ben Ellefson
499,Jaeden,Graham,2020,ATL,TE,25.0,6.0,Jaeden Graham
520,Dalton,Keene,2020,NWE,TE,21.0,5.0,Dalton Keene
523,Colby,Parkinson,2020,SEA,TE,21.0,4.0,Colby Parkinson
527,Eric,Saubert,2020,JAX,TE,26.0,5.0,Eric Saubert
534,Jake,Butt,2020,DEN,TE,25.0,3.0,Jake Butt
535,Derek,Carrier,2020,LVR,TE,30.0,2.0,Derek Carrier
537,Josiah,Deguara,2020,GNB,TE,23.0,2.0,Josiah Deguara
539,Brandon,Dillon,2020,MIN,TE,23.0,2.0,Brandon Dillon
543,Temarrick,Hemingway,2020,WAS,TE,27.0,2.0,Temarrick Hemingway
546,Blake,Jarwin,2020,DAL,TE,26.0,2.0,Blake Jarwin
550,John,Lovett,2020,GNB,TE,24.0,1.0,John Lovett
558,Jeremy,Sprinkle,2020,WAS,TE,26.0,2.0,Jeremy Sprinkle
559,Trevon,Wesco,2020,NYJ,TE,25.0,2.0,Trevon Wesco
562,Luke,Willson,2020,2TM,TE,30.0,2.0,Luke Willson
568,Marcus,Baugh,2020,WAS,TE,26.0,,Marcus Baugh
597,Isaac,Nauta,2020,DET,TE,23.0,,Isaac Nauta
7,Mark,Andrews,2021,BAL,TE,26.0,301.0,Mark Andrews
14,Travis,Kelce,2021,KAN,TE,32.0,263.0,Travis Kelce
34,Dalton,Schultz,2021,DAL,TE,25.0,209.0,Dalton Schultz
36,George,Kittle,2021,SFO,TE,28.0,198.0,George Kittle
47,Rob,Gronkowski,2021,TAM,TE,32.0,171.0,Rob Gronkowski
49,Dawson,Knox,2021,BUF,TE,25.0,164.0,Dawson Knox
52,Hunter,Henry,2021,NWE,TE,27.0,164.0,Hunter Henry
56,Dallas,Goedert,2021,PHI,TE,26.0,165.0,Dallas Goedert
58,Kyle,Pitts,2021,ATL,TE,21.0,177.0,Kyle Pitts
61,Zach,Ertz,2021,2TM,TE,31.0,181.0,Zach Ertz
73,Mike,Gesicki,2021,MIA,TE,26.0,165.0,Mike Gesicki
134,Pat,Freiermuth,2021,PIT,TE,23.0,152.0,Pat Freiermuth
138,Noah,Fant,2021,DEN,TE,24.0,159.0,Noah Fant
146,Tyler,Higbee,2021,LAR,TE,28.0,147.0,Tyler Higbee
154,Jared,Cook,2021,LAC,TE,34.0,132.0,Jared Cook
156,T.J.,Hockenson,2021,DET,TE,24.0,145.0,T.J. Hockenson
168,C.J.,Uzomah,2021,CIN,TE,28.0,128.0,C.J. Uzomah
169,Darren,Waller,2021,LVR,TE,29.0,134.0,Darren Waller
171,Tyler,Conklin,2021,MIN,TE,26.0,138.0,Tyler Conklin
180,David,Njoku,2021,CLE,TE,25.0,108.0,David Njoku
182,Gerald,Everett,2021,SEA,TE,27.0,118.0,Gerald Everett
196,Cole,Kmet,2021,CHI,TE,22.0,121.0,Cole Kmet
206,Evan,Engram,2021,NYG,TE,27.0,103.0,Evan Engram
209,Mo,Alie-Cox,2021,IND,TE,28.0,80.0,Mo Alie-Cox
213,Austin,Hooper,2021,CLE,TE,27.0,93.0,Austin Hooper
216,Foster,Moreau,2021,LVR,TE,24.0,85.0,Foster Moreau
227,Jack,Doyle,2021,IND,TE,31.0,79.0,Jack Doyle
229,Cameron,Brate,2021,TAM,TE,30.0,79.0,Cameron Brate
242,Anthony,Firkser,2021,TEN,TE,26.0,79.0,Anthony Firkser
250,Albert,Okwuegbunam,2021,DEN,TE,23.0,76.0,Albert Okwuegbunam
257,Dan,Arnold,2021,2TM,TE,26.0,76.0,Dan Arnold
258,Harrison,Bryant,2021,CLE,TE,23.0,62.0,Harrison Bryant
263,Juwan,Johnson,2021,NOR,TE,25.0,53.0,Juwan Johnson
268,Donald,Parham,2021,LAC,TE,24.0,59.0,Donald Parham
269,Ricky,Seals-Jones,2021,WAS,TE,26.0,69.0,Ricky Seals-Jones
270,Jonnu,Smith,2021,NWE,TE,26.0,67.0,Jonnu Smith
271,Geoff,Swaim,2021,TEN,TE,28.0,70.0,Geoff Swaim
273,Ryan,Griffin,2021,NYJ,TE,31.0,65.0,Ryan Griffin
275,Hayden,Hurst,2021,ATL,TE,28.0,64.0,Hayden Hurst
276,Josiah,Deguara,2021,GNB,TE,24.0,62.0,Josiah Deguara
278,Jimmy,Graham,2021,CHI,TE,35.0,51.0,Jimmy Graham
284,Brevin,Jordan,2021,HOU,TE,21.0,56.0,Brevin Jordan
285,Durham,Smythe,2021,MIA,TE,26.0,70.0,Durham Smythe
286,Logan,Thomas,2021,WAS,TE,30.0,54.0,Logan Thomas
287,Adam,Trautman,2021,NOR,TE,24.0,63.0,Adam Trautman
291,MyCole,Pruitt,2021,TEN,TE,29.0,49.0,MyCole Pruitt
297,Kyle,Rudolph,2021,NYG,TE,32.0,60.0,Kyle Rudolph
302,Tommy,Tremble,2021,CAR,TE,21.0,53.0,Tommy Tremble
306,Robert,Tonyan,2021,GNB,TE,27.0,50.0,Robert Tonyan
307,John,Bates,2021,WAS,TE,24.0,51.0,John Bates
311,Will,Dissly,2021,SEA,TE,25.0,50.0,Will Dissly
323,James,O'Shaughnessy,2021,JAX,TE,29.0,50.0,James O'Shaughnessy
326,Maxx,Williams,2021,ARI,TE,27.0,41.0,Maxx Williams
332,Brock,Wright,2021,DET,TE,23.0,36.0,Brock Wright
333,Stephen,Anderson,2021,LAC,TE,28.0,39.0,Stephen Anderson
335,Tyler,Kroft,2021,NYJ,TE,29.0,39.0,Tyler Kroft
343,Blake,Jarwin,2021,DAL,TE,27.0,33.0,Blake Jarwin
346,Eric,Ebron,2021,PIT,TE,28.0,33.0,Eric Ebron
347,Marcedes,Lewis,2021,GNB,TE,37.0,44.0,Marcedes Lewis
350,O.J.,Howard,2021,TAM,TE,27.0,34.0,O.J. Howard
355,Ian,Thomas,2021,CAR,TE,25.0,37.0,Ian Thomas
356,Nick,Vannett,2021,NOR,TE,28.0,28.0,Nick Vannett
358,Jordan,Akins,2021,HOU,TE,29.0,42.0,Jordan Akins
365,Joe,Fortson,2021,KAN,TE,26.0,22.0,Joe Fortson
366,Zach,Gentry,2021,PIT,TE,25.0,36.0,Zach Gentry
377,Pharaoh,Brown,2021,HOU,TE,27.0,38.0,Pharaoh Brown
386,Jesper,Horsted,2021,CHI,TE,24.0,16.0,Jesper Horsted
391,Chris,Manhertz,2021,JAX,TE,29.0,19.0,Chris Manhertz
396,Lee,Smith,2021,ATL,TE,34.0,22.0,Lee Smith
399,Jacob,Hollister,2021,JAX,TE,28.0,21.0,Jacob Hollister
401,Jesse,James,2021,CHI,TE,27.0,19.0,Jesse James
404,Antony,Auclair,2021,HOU,TE,28.0,16.0,Antony Auclair
406,Ross,Dwelley,2021,SFO,TE,26.0,15.0,Ross Dwelley
409,Kylen,Granson,2021,IND,TE,23.0,22.0,Kylen Granson
413,Eric,Saubert,2021,DEN,TE,27.0,19.0,Eric Saubert
414,Adam,Shaheen,2021,MIA,TE,27.0,23.0,Adam Shaheen
419,Blake,Bell,2021,KAN,TE,30.0,19.0,Blake Bell
422,Noah,Gray,2021,KAN,TE,22.0,17.0,Noah Gray
423,Chris,Herndon,2021,MIN,TE,25.0,14.0,Chris Herndon
427,Tommy,Sweeney,2021,BUF,TE,26.0,19.0,Tommy Sweeney
434,Sean,McKeon,2021,DAL,TE,24.0,13.0,Sean McKeon
440,Tyree,Jackson,2021,PHI,TE,24.0,11.0,Tyree Jackson
441,Chris,Myarick,2021,NYG,TE,26.0,11.0,Chris Myarick
443,Drew,Sample,2021,CIN,TE,25.0,19.0,Drew Sample
447,Josh,Oliver,2021,BAL,TE,24.0,16.0,Josh Oliver
456,Luke,Farrell,2021,JAX,TE,24.0,13.0,Luke Farrell
467,Tre',McKitty,2021,LAC,TE,22.0,11.0,Tre' McKitty
471,Charlie,Woerner,2021,SFO,TE,24.0,10.0,Charlie Woerner
474,Kendall,Blanton,2021,LAR,TE,26.0,8.0,Kendall Blanton
476,Tyler,Davis,2021,GNB,TE,24.0,8.0,Tyler Davis
478,Darren,Fells,2021,2TM,TE,35.0,8.0,Darren Fells
479,Garrett,Griffin,2021,NOR,TE,27.0,8.0,Garrett Griffin
480,Parker,Hesse,2021,ATL,TE,26.0,9.0,Parker Hesse
487,Trevon,Wesco,2021,NYJ,TE,26.0,7.0,Trevon Wesco
490,Kenny,Yeboah,2021,NYJ,TE,23.0,6.0,Kenny Yeboah
493,Dominique,Dafney,2021,GNB,TE,24.0,5.0,Dominique Dafney
499,Tommy,Hudson,2021,TEN,TE,24.0,6.0,Tommy Hudson
503,Colby,Parkinson,2021,SEA,TE,22.0,8.0,Colby Parkinson
505,Kaden,Smith,2021,NYG,TE,24.0,6.0,Kaden Smith
506,Jeremy,Sprinkle,2021,DAL,TE,27.0,6.0,Jeremy Sprinkle
511,Shane,Zylstra,2021,DET,TE,25.0,6.0,Shane Zylstra
516,Cethan,Carter,2021,MIA,TE,26.0,4.0,Cethan Carter
531,Jack,Stoll,2021,PHI,TE,23.0,6.0,Jack Stoll
535,Mitchell,Wilcox,2021,CIN,TE,25.0,5.0,Mitchell Wilcox
541,Derek,Carrier,2021,LVR,TE,31.0,3.0,Derek Carrier
549,Demetrius,Harris,2021,ARI,TE,30.0,4.0,Demetrius Harris
550,Brycen,Hopkins,2021,LAR,TE,24.0,2.0,Brycen Hopkins
555,Hunter,Long,2021,MIA,TE,23.0,2.0,Hunter Long
560,Johnny,Mundt,2021,LAR,TE,27.0,2.0,Johnny Mundt
563,Kevin,Rader,2021,PIT,TE,26.0,3.0,Kevin Rader
564,Richard,Rodgers,2021,PHI,TE,29.0,3.0,Richard Rodgers
567,Luke,Stocker,2021,MIN,TE,33.0,3.0,Luke Stocker
568,Eric,Tomlinson,2021,BAL,TE,29.0,2.0,Eric Tomlinson
571,Ethan,Wolf,2021,NOR,TE,26.0,3.0,Ethan Wolf
585,Nick,Boyle,2021,BAL,TE,28.0,,Nick Boyle
598,Darrell,Daniels,2021,ARI,TE,27.0,,Darrell Daniels
614,Daniel,Helm,2021,LVR,TE,26.0,,Daniel Helm
659,Deon,Yelder,2021,TAM,TE,26.0,,Deon Yelder
