,First,Last,Year,Tm,Pos,Age,Player,Targets,Receptions,RecYards,RecTD,Ctch%,RushAtt,RushYards,RushTD,Fumbles,Experience,FantasyPoints
857,Lance,Ball,2011,DEN,RB,26.0,Lance Ball,6.0,3.0,16.0,0.0,50.0,41.0,158.0,0.0,1.0,3.0,79.0
858,Spencer,Ware,2018,KAN,RB,27.0,Spencer Ware,42.0,33.0,447.0,2.0,78.6,214.0,921.0,3.0,4.0,4.0,79.0
859,Sammy,Morris,2009,NWE,RB,32.0,Sammy Morris,21.0,14.9375,137.375,0.0,71.5875,142.6875,662.6875,6.25,0.8125,10.0,78.9
860,Adrian,Peterson,2017,ARI,RB,32.0,Adrian Peterson,27.818181818181817,22.63636363636364,163.63636363636363,0.0,74.21818181818182,247.9090909090909,1099.6363636363635,8.0,5.363636363636363,11.0,78.9
861,Cedric,Houston,2006,NYJ,RB,24.0,Cedric Houston,10.0,8.0,66.0,0.0,80.0,81.0,302.0,2.0,1.0,2.0,78.7
862,Chester,Taylor,2010,CHI,RB,31.0,Chester Taylor,57.66666666666666,44.333333333333336,392.3333333333333,1.3333333333333333,77.0,96.33333333333331,358.3333333333333,2.0,2.0,9.0,78.6
863,Marcel,Reece,2015,OAK,RB,30.0,Marcel Reece,57.26086956521739,35.26086956521739,287.95652173913044,1.3478260869565215,61.51739130434783,29.695652173913043,131.2608695652174,0.6956521739130435,0.6521739130434783,7.0,78.5
864,Jonathan,Stewart,2012,CAR,RB,25.0,Jonathan Stewart,46.69565217391305,35.130434782608695,318.6521739130435,1.0,70.94347826086957,152.95652173913044,763.7391304347826,3.391304347826087,1.9130434782608696,5.0,78.30000000000003
865,Marcel,Reece,2011,OAK,RB,26.0,Marcel Reece,40.70588235294117,23.647058823529413,314.5882352941176,2.823529411764706,57.62352941176471,28.235294117647054,114.82352941176472,0.9411764705882352,0.9411764705882352,3.0,78.3
866,Chris,Ivory,2018,BUF,RB,30.0,Chris Ivory,28.0,20.71794871794872,178.10256410256412,0.717948717948718,73.98461538461538,113.4102564102564,398.0769230769231,1.564102564102564,2.8461538461538463,9.0,78.0
867,Shaun,Draughn,2015,CLE,RB,28.0,Shaun Draughn,0.0,0.0,0.0,0.0,0.0,9.217391304347826,16.782608695652176,0.0,0.0,5.0,77.9
868,Fred,Jackson,2015,SEA,RB,34.0,Fred Jackson,80.9090909090909,59.09090909090909,459.54545454545456,1.0,72.93636363636364,164.63636363636363,657.7272727272727,4.545454545454546,4.2727272727272725,9.0,77.7
869,Antone,Smith,2014,ATL,RB,29.0,Antone Smith,2.395348837209302,1.3953488372093024,6.976744186046512,0.0,46.53488372093023,3.488372093023256,101.16279069767442,1.3953488372093024,0.0,5.0,77.60000000000002
870,Chris,Ogbonnaya,2011,CLE,RB,25.0,Chris Ogbonnaya,2.0,1.0,19.0,0.0,50.0,11.0,50.0,0.0,0.0,2.0,77.5
871,Marion,Barber,2010,DAL,RB,27.0,Marion Barber,44.333333333333336,34.666666666666664,286.3333333333333,0.6666666666666666,76.53333333333333,222.0,916.3333333333334,7.0,3.6666666666666665,6.0,77.3
872,James,Starks,2014,GNB,RB,28.0,James Starks,11.6875,8.875,78.125,0.8125,74.98750000000001,85.625,448.375,2.625,1.0,5.0,77.3
873,Michael,Pittman,2008,DEN,RB,33.0,Michael Pittman,55.44444444444444,35.333333333333336,286.1111111111111,0.0,64.52222222222223,60.0,267.77777777777777,0.4444444444444444,1.4444444444444444,11.0,77.2
874,Dontrell,Hilliard,2022,TEN,RB,27.0,Dontrell Hilliard,18.39130434782609,13.521739130434783,61.130434782608695,0.0,81.28695652173913,41.69565217391305,258.0869565217391,1.391304347826087,1.391304347826087,5.0,77.2
875,Jason,Wright,2007,CLE,RB,25.0,Jason Wright,10.172413793103448,5.689655172413793,75.06896551724138,0.0,59.206896551724135,56.72413793103448,172.24137931034485,0.1034482758620689,0.896551724137931,4.0,77.0
876,Arian,Foster,2015,HOU,RB,29.0,Arian Foster,53.35294117647059,34.23529411764706,293.11764705882354,4.0588235294117645,64.04705882352941,227.2941176470588,1080.3529411764705,6.352941176470588,1.5294117647058822,7.0,77.0
877,Alex,Green,2012,GNB,RB,24.0,Alex Green,1.0,1.0,6.0,0.0,100.0,3.0,11.0,0.0,0.0,2.0,76.9
878,David,Thomas,2009,NOR,RB,26.0,David Thomas,16.0,8.5,87.75,0.0,55.84375,0.0,0.0,0.0,0.0,4.0,76.6
879,Maurice,Drew,2012,JAX,RB,27.0,Maurice Jones-Drew,57.91304347826087,40.26086956521739,356.6521739130435,2.6956521739130435,70.27391304347827,329.60869565217394,1520.1739130434785,7.086956521739131,4.782608695652174,7.0,76.0
880,Correll,Buckhalter,2007,PHI,RB,29.0,Correll Buckhalter,28.0,24.0,256.0,1.0,85.7,83.0,345.0,2.0,2.0,4.0,76.0
881,Marcel,Reece,2014,OAK,RB,29.0,Marcel Reece,60.333333333333336,38.66666666666666,386.0,1.6666666666666667,63.26666666666667,50.333333333333336,235.66666666666663,1.3333333333333333,0.6666666666666666,6.0,76.0
882,Rex,Burkhead,2016,CIN,RB,26.0,Rex Burkhead,13.902439024390244,9.341463414634148,84.1219512195122,0.7804878048780488,67.42439024390244,5.097560975609756,9.048780487804878,0.2195121951219512,0.7804878048780488,4.0,75.9
883,Reggie,Bush,2010,NOR,RB,25.0,Reggie Bush,69.3157894736842,48.31578947368421,362.6315789473685,3.263157894736842,69.65263157894736,79.47368421052632,393.6842105263158,4.2105263157894735,3.736842105263158,5.0,75.8
884,Robert,Turbin,2014,SEA,RB,25.0,Robert Turbin,15.666666666666666,11.666666666666666,100.33333333333331,0.0,72.0,78.0,294.0,0.0,0.6666666666666666,3.0,75.6
885,Thomas,Rawls,2016,SEA,RB,23.0,Thomas Rawls,11.0,9.0,76.0,1.0,81.79999999999998,147.0,830.0,4.0,1.0,2.0,75.5
886,Jordan,Todman,2014,JAX,RB,24.0,Jordan Todman,25.24242424242424,13.606060606060606,112.48484848484848,0.9696969696969696,55.2,73.78787878787878,248.4848484848485,1.9393939393939397,0.0,3.0,75.4
887,Dan,Herron,2014,IND,RB,25.0,Dan Herron,1.0,0.8,45.6,0.0,80.0,4.8,27.4,0.0,0.0,3.0,75.4
888,Reuben,Droughns,2007,NYG,RB,29.0,Reuben Droughns,41.36363636363637,31.363636363636363,241.72727272727272,0.0,77.36363636363636,252.3636363636364,930.3636363636364,3.272727272727273,5.363636363636363,7.0,75.4
889,Dare,Ogunbowale,2019,TAM,RB,25.0,Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.3
890,Rashaad,Penny,2019,SEA,RB,23.0,Rashaad Penny,12.0,9.0,75.0,0.0,75.0,85.0,419.0,2.0,0.0,2.0,75.3
891,Matt,Jones,2016,WAS,RB,23.0,Matt Jones,25.0,19.0,304.0,1.0,76.0,144.0,490.0,3.0,5.0,2.0,75.3
892,Mike,Tolbert,2009,SDG,RB,24.0,Mike Tolbert,15.0,13.0,171.0,1.0,86.70000000000002,13.0,37.0,0.0,0.0,2.0,75.0
893,LeVeon,Bell,2020,KAN,RB,28.0,Le'Veon Bell,78.0,66.0,461.0,1.0,84.6,245.0,789.0,3.0,1.0,7.0,75.0
894,Sony,Michel,2020,NWE,RB,25.0,Sony Michel,17.4,10.555555555555555,81.28888888888889,0.0,61.040000000000006,236.0222222222222,917.4888888888888,6.711111111111111,1.711111111111111,3.0,75.0
895,Benny,Snell,2020,PIT,RB,22.0,Benny Snell Jr.,4.0,3.0,23.0,0.0,75.0,108.0,426.0,2.0,1.0,2.0,75.0
896,Danny,Woodhead,2011,NWE,RB,26.0,Danny Woodhead,36.5,27.5,306.0,0.75,72.25,76.5,426.25,3.75,0.75,3.0,74.80000000000003
897,Andre,Ellington,2015,ARI,RB,26.0,Andre Ellington,61.30769230769231,43.30769230769231,385.7692307692308,1.6153846153846154,70.55384615384617,169.07692307692307,656.9230769230769,3.0,1.6153846153846154,3.0,74.7
898,Justin,Griffith,2006,ATL,RB,26.0,Justin Griffith,33.18181818181818,21.272727272727277,140.72727272727272,2.4545454545454546,64.30909090909091,13.363636363636363,57.90909090909091,0.0,0.7272727272727273,4.0,74.39999999999998
899,Chase,Edmonds,2022,DEN,RB,26.0,Chase Edmonds,58.6,47.0,347.4,1.6,80.3,108.4,534.4,1.6,1.4,5.0,74.2
900,Clinton,Portis,2009,WAS,RB,28.0,Clinton Portis,43.333333333333336,34.333333333333336,275.0,0.0,79.43333333333334,336.3333333333333,1412.0,9.666666666666666,4.0,8.0,74.1
901,Joseph,Randle,2015,DAL,RB,24.0,Joseph Randle,6.444444444444445,5.155555555555556,33.977777777777774,0.0,80.0,51.86666666666667,291.2888888888889,2.7111111111111112,1.4222222222222225,3.0,74.1
902,Kyle,Juszczyk,2021,SFO,RB,30.0,Kyle Juszczyk,27.63636363636364,19.272727272727277,212.0909090909091,3.1818181818181817,70.35454545454546,13.181818181818182,48.45454545454545,1.4545454545454546,0.7272727272727273,9.0,74.0
903,John,Carlson,2014,ARI,RB,30.0,John Carlson,36.1,23.6,238.65,0.65,63.34,0.0,0.0,0.0,0.65,6.0,74.0
904,Maurice,Morris,2006,SEA,RB,27.0,Maurice Morris,10.46808510638298,6.276595744680851,49.59574468085106,0.0,71.07659574468084,57.91489361702128,236.29787234042556,0.6808510638297872,0.0,5.0,74.0
905,Jeremy,McNichols,2021,TEN,RB,26.0,Jeremy McNichols,16.484848484848484,11.636363636363637,53.333333333333336,0.0,68.46060606060605,45.57575757575758,197.8181818181818,0.9696969696969696,0.0,5.0,74.0
906,Doug,Martin,2017,TAM,RB,28.0,Doug Martin,30.0,23.5,202.5,0.5,81.25,216.0,911.5,4.5,3.0,6.0,74.0
907,Ricky,Williams,2011,BAL,RB,34.0,Ricky Williams,37.66666666666666,24.33333333333333,182.0,1.3333333333333333,64.2,186.33333333333331,822.3333333333334,5.0,4.333333333333333,11.0,73.7
908,Joseph,Addai,2011,IND,RB,28.0,Joseph Addai,43.903225806451616,34.483870967741936,226.58064516129036,1.4516129032258065,76.92258064516129,165.83870967741936,656.1290322580645,6.903225806451613,1.5161290322580645,6.0,73.6
909,Darrell,Henderson,2022,LAR,RB,25.0,Darrell Henderson,33.84615384615385,24.0,169.46153846153845,2.230769230769231,70.26923076923077,144.76923076923077,663.3846153846154,5.0,0.0,4.0,73.5
910,Charles,Sims,2017,TAM,RB,27.0,Charles Sims,52.266666666666666,38.4,387.8666666666667,2.6,73.88000000000001,80.86666666666666,351.6666666666667,0.4666666666666667,1.5333333333333334,4.0,73.4
911,Patrick,Cobbs,2008,MIA,RB,25.0,Patrick Cobbs,5.419354838709677,1.8064516129032255,18.06451612903226,0.0,30.077419354838707,13.548387096774194,42.45161290322581,0.9032258064516128,0.0,3.0,73.3
912,Charcandrick,West,2017,KAN,RB,26.0,Charcandrick West,34.0,25.33333333333333,196.66666666666663,1.6666666666666667,74.53333333333333,112.0,406.6666666666667,2.0,0.3333333333333333,4.0,73.2
913,Jeremy,Langford,2016,CHI,RB,25.0,Jeremy Langford,42.0,22.0,279.0,1.0,52.4,148.0,537.0,6.0,0.0,2.0,73.2
914,Shaun,Draughn,2012,KAN,RB,25.0,Shaun Draughn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,73.1
915,Dontrell,Hilliard,2021,TEN,RB,26.0,Dontrell Hilliard,8.0,6.5,47.0,0.0,90.0,11.0,48.5,1.0,1.0,4.0,73.0
916,Travaris,Cadet,2014,NOR,RB,25.0,Travaris Cadet,4.0,3.0,18.0,0.6666666666666666,87.5,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,3.0,72.8
917,Bernard,Scott,2011,CIN,RB,27.0,Bernard Scott,11.555555555555555,9.266666666666667,62.02222222222223,0.0,78.21555555555555,64.75555555555556,305.35555555555555,0.7111111111111111,1.0,3.0,72.8
918,Donald,Brown,2014,SDG,RB,27.0,Donald Brown,29.761904761904763,22.714285714285715,185.1904761904762,1.5238095238095235,75.21904761904761,103.42857142857144,508.4285714285714,4.809523809523809,0.0,6.0,72.4
919,Chris,Polk,2015,HOU,RB,26.0,Chris Polk,3.697674418604651,2.697674418604651,31.69767441860465,0.0,71.33953488372094,33.7906976744186,146.1860465116279,3.651162790697674,0.6511627906976745,4.0,72.3
920,Garrett,Graham,2012,HOU,RB,26.0,Garrett Graham,1.4,0.7,16.8,0.0,35.0,0.0,0.0,0.0,0.0,3.0,72.3
921,Alfred,Morris,2017,DAL,RB,29.0,Alfred Morris,8.545454545454545,5.545454545454546,27.0,0.0,59.78181818181818,117.36363636363636,427.7272727272728,1.6363636363636365,0.0,6.0,72.2
922,Fozzy,Whittaker,2016,CAR,RB,27.0,Fozzy Whittaker,12.75,10.25,63.0,0.25,80.825,26.75,117.25,1.0,0.0,4.0,72.1
923,Kerryon,Johnson,2020,DET,RB,23.0,Kerryon Johnson,24.23076923076923,18.46153846153846,160.07692307692307,1.0,72.62307692307692,114.92307692307692,494.5384615384616,3.0,1.0,3.0,72.0
924,Kyle,Juszczyk,2016,BAL,RB,25.0,Kyle Juszczyk,46.333333333333336,33.666666666666664,274.6666666666667,3.0,72.26666666666667,1.3333333333333333,2.0,0.0,0.6666666666666666,4.0,71.8
925,Michael,Pittman,2007,TAM,RB,32.0,Michael Pittman,66.0,43.333333333333336,370.0,0.3333333333333333,67.3,56.66666666666666,308.6666666666667,1.0,1.6666666666666667,10.0,71.7
926,Rex,Burkhead,2022,HOU,RB,32.0,Rex Burkhead,32.23809523809524,25.0,187.42857142857144,0.7142857142857143,77.55238095238094,108.9047619047619,390.57142857142856,3.0,0.7619047619047619,10.0,71.4
927,LaMont,Jordan,2006,OAK,RB,28.0,LaMont Jordan,71.36363636363636,50.0,399.0,1.2727272727272727,77.38181818181819,206.9090909090909,826.4545454545455,6.454545454545454,1.6363636363636365,6.0,70.8
928,Khiry,Robinson,2015,NOR,RB,26.0,Khiry Robinson,7.333333333333333,5.333333333333333,42.0,0.0,48.46666666666667,68.66666666666667,316.0,2.333333333333333,1.3333333333333333,3.0,70.5
929,Rashad,Jennings,2012,JAX,RB,27.0,Rashad Jennings,35.0,26.0,223.0,0.0,74.3,84.0,459.0,4.0,0.0,3.0,70.3
930,Shane,Vereen,2012,NWE,RB,23.0,Shane Vereen,0.0,0.0,0.0,0.0,0.0,15.0,57.0,1.0,0.0,2.0,70.0
931,Kahlil,Bell,2011,CHI,RB,25.0,Kahlil Bell,3.0,1.0,4.0,0.0,33.3,40.0,220.0,0.0,0.0,2.0,70.0
932,Michael,Turner,2006,SDG,RB,24.0,Michael Turner,2.217391304347826,1.2173913043478262,2.4347826086956523,0.0,24.347826086956523,45.73913043478261,264.69565217391306,2.0869565217391304,0.3043478260869565,3.0,69.9
933,Kyle,Johnson,2005,DEN,RB,27.0,Kyle Johnson,13.0,9.0,126.0,2.0,69.2,0.0,0.0,0.0,0.0,2.0,69.9
934,Brandon,Bolden,2015,NWE,RB,25.0,Brandon Bolden,12.272727272727272,7.181818181818182,47.27272727272727,0.0,43.96363636363637,35.36363636363637,138.63636363636363,1.5454545454545454,0.0,4.0,69.7
935,Kyle,Juszczyk,2017,SFO,RB,26.0,Kyle Juszczyk,51.333333333333336,38.333333333333336,284.3333333333333,1.3333333333333333,74.73333333333333,4.0,15.666666666666666,0.6666666666666666,0.0,5.0,69.6
936,Jordan,Todman,2013,JAX,RB,23.0,Jordan Todman,1.0,1.0,0.0,0.0,100.0,3.0,8.0,0.0,0.0,2.0,69.2
937,Javon,Ringer,2011,TEN,RB,24.0,Javon Ringer,6.564102564102564,5.743589743589744,36.1025641025641,0.0,71.7948717948718,43.282051282051285,204.71794871794876,1.641025641025641,0.0,3.0,69.2
938,Alex,Collins,2021,SEA,RB,27.0,Alex Collins,2.0,1.0,4.0,0.0,50.0,18.0,77.0,2.0,0.0,5.0,69.0
939,Brandon,Jackson,2009,GNB,RB,24.0,Brandon Jackson,33.945945945945944,25.83783783783784,168.64864864864865,0.0,75.65135135135137,53.91891891891892,253.64864864864865,1.0,0.7027027027027027,3.0,68.80000000000001
940,Mike,Gillislee,2017,NWE,RB,27.0,Mike Gillislee,10.428571428571429,8.571428571428571,47.0,0.8571428571428571,82.35714285714286,93.28571428571428,532.7142857142857,7.285714285714286,1.0,4.0,68.8
941,Derrick,Ward,2010,HOU,RB,30.0,Derrick Ward,35.27272727272727,27.63636363636364,235.0909090909091,1.2727272727272727,80.10000000000001,138.72727272727272,633.0,1.3636363636363635,0.7272727272727273,7.0,68.6
942,Giovani,Bernard,2019,CIN,RB,28.0,Giovani Bernard,52.8,38.2,286.4,0.8,72.42,75.6,309.8,2.6,0.0,7.0,68.4
943,Najeh,Davenport,2006,PIT,RB,27.0,Najeh Davenport,3.0476190476190474,3.0476190476190474,18.714285714285715,0.0,100.0,51.47619047619048,238.04761904761904,2.0,1.0,5.0,68.4
944,Doug,Martin,2013,TAM,RB,24.0,Doug Martin,70.0,49.0,472.0,1.0,70.0,319.0,1454.0,11.0,1.0,2.0,68.2
945,Tashard,Choice,2010,DAL,RB,26.0,Tashard Choice,24.666666666666668,17.0,149.66666666666666,0.0,68.8,73.33333333333333,390.0,2.6666666666666665,0.0,3.0,68.2
946,Anthony,Dixon,2014,BUF,RB,27.0,Anthony Dixon,2.0,2.0,20.0,0.0,66.66666666666667,25.666666666666668,63.333333333333336,2.0,0.0,5.0,68.1
947,Alfred,Morris,2018,SFO,RB,30.0,Alfred Morris,8.0,5.666666666666667,33.666666666666664,0.0,68.53333333333333,99.66666666666669,445.6666666666667,1.3333333333333333,0.0,7.0,68.1
948,Ladell,Betts,2009,WAS,RB,30.0,Ladell Betts,33.857142857142854,21.61904761904762,190.0952380952381,0.3809523809523809,63.92857142857143,73.19047619047619,255.14285714285717,1.0,1.0,8.0,67.9
949,Kerwynn,Williams,2017,ARI,RB,26.0,Kerwynn Williams,2.0,1.2307692307692308,8.307692307692308,0.0,61.53846153846154,20.07692307692308,153.53846153846155,1.7692307692307692,0.2307692307692307,5.0,67.9
950,Charles,Sims,2016,TAM,RB,26.0,Charles Sims,61.4,44.6,486.8,3.2,72.4,98.8,460.2,0.2,2.0,3.0,67.9
951,Darrel,Williams,2019,KAN,RB,24.0,Darrel Williams,25.023255813953487,22.232558139534884,158.72093023255815,1.744186046511628,89.55813953488372,48.97674418604651,236.8139534883721,2.976744186046512,0.7441860465116279,6.0,67.80000000000001
952,Jamaal,Charles,2017,DEN,RB,31.0,Jamaal Charles,14.818181818181818,10.636363636363637,88.0909090909091,0.4545454545454545,69.2909090909091,38.81818181818182,187.27272727272728,2.363636363636364,1.3636363636363635,10.0,67.5
953,Kyle,Juszczyk,2018,SFO,RB,27.0,Kyle Juszczyk,44.54545454545455,34.45454545454545,297.1818181818182,0.6363636363636364,77.47272727272727,6.2727272727272725,27.727272727272727,0.3636363636363636,1.2727272727272727,6.0,67.4
954,C.J.,Anderson,2018,CAR,RB,27.0,C.J. Anderson,37.12820512820513,25.846153846153847,206.7692307692308,1.0,69.40769230769232,220.7692307692308,904.6923076923076,3.1794871794871797,0.8205128205128205,6.0,67.4
955,Brian,Hill,2019,ATL,RB,24.0,Brian Hill,2.0,1.2592592592592593,16.0,0.0,62.96296296296296,17.666666666666668,125.88888888888889,0.0,0.7407407407407407,3.0,67.19999999999999
956,Ryan,Mathews,2014,SDG,RB,27.0,Ryan Mathews,39.27272727272727,29.545454545454547,206.1818181818182,0.7272727272727273,76.29090909090908,257.45454545454544,1105.5454545454545,4.636363636363637,2.0,5.0,66.9
957,J.J.,Arrington,2007,ARI,RB,24.0,J.J. Arrington,17.659574468085108,13.425531914893616,83.85106382978724,0.0,77.92553191489361,45.27659574468085,131.0212765957447,0.6382978723404256,1.0,3.0,66.9
958,Jamal,Lewis,2009,CLE,RB,30.0,Jamal Lewis,34.234042553191486,25.23404255319149,200.3404255319149,0.6382978723404256,73.49574468085106,285.06382978723406,1098.3829787234042,5.595744680851064,2.6382978723404253,9.0,66.8
959,Jerious,Norwood,2009,ATL,RB,26.0,Jerious Norwood,49.212765957446805,33.4468085106383,318.531914893617,1.3617021276595744,68.32765957446809,97.55319148936172,528.5744680851063,3.042553191489361,1.3617021276595744,4.0,66.8
960,Ladell,Betts,2008,WAS,RB,29.0,Ladell Betts,42.66666666666666,31.666666666666668,264.3333333333333,1.0,71.33333333333333,143.66666666666666,608.0,2.0,2.6666666666666665,7.0,66.6
961,John,Kuhn,2011,GNB,RB,29.0,John Kuhn,14.652173913043478,12.565217391304348,81.78260869565217,2.0,88.38260869565217,60.869565217391305,200.95652173913044,3.0869565217391304,0.6956521739130435,6.0,66.5
962,Dion,Lewis,2019,TEN,RB,29.0,Dion Lewis,56.333333333333336,50.0,338.0,1.6666666666666667,89.2,163.33333333333334,643.3333333333334,2.6666666666666665,0.6666666666666666,7.0,66.3
963,Donald,Brown,2012,IND,RB,25.0,Donald Brown,21.6,17.155555555555555,120.37777777777778,0.0,80.50222222222223,132.55555555555554,602.2444444444444,4.133333333333334,0.0,4.0,66.0
964,Samaje,Perine,2020,CIN,RB,25.0,Samaje Perine,1.0526315789473684,0.7894736842105263,1.3157894736842106,0.0,19.73684210526316,5.789473684210527,20.210526315789476,0.0,0.0,4.0,66.0
965,Phillip,Lindsay,2020,DEN,RB,26.0,Phillip Lindsay,47.680851063829785,35.0,210.3617021276596,0.3191489361702128,73.41063829787234,213.7872340425532,1019.2978723404256,7.638297872340425,0.0,3.0,66.0
966,Sammy,Morris,2007,NWE,RB,30.0,Sammy Morris,25.8,15.8,118.8,0.0,62.67999999999999,61.6,263.2,1.0,2.4,8.0,65.9
967,Verron,Haynes,2005,PIT,RB,26.0,Verron Haynes,18.894736842105264,14.526315789473683,115.15789473684212,1.368421052631579,75.67894736842106,43.94736842105263,206.0,0.0,0.631578947368421,4.0,65.7
968,C.J.,Spiller,2014,BUF,RB,27.0,C.J. Spiller,46.56521739130435,36.47826086956522,280.30434782608694,0.6956521739130435,78.72608695652174,203.7391304347826,1041.1739130434785,3.391304347826087,3.652173913043478,5.0,65.5
969,Kevin,Faulk,2005,NWE,RB,29.0,Kevin Faulk,45.0,34.91891891891892,325.8378378378378,0.5945945945945946,80.57837837837837,104.27027027027027,410.2702702702703,1.1891891891891893,2.810810810810811,7.0,65.5
970,Maurice,Hicks,2005,SFO,RB,27.0,Maurice Hicks,25.0,16.0,154.0,0.0,64.0,96.0,362.0,2.0,3.0,2.0,65.5
971,Leonard,Weaver,2008,SEA,RB,26.0,Leonard Weaver,52.0,39.0,313.0,0.0,75.0,33.0,146.0,1.0,0.0,3.0,65.2
972,T.J.,Duckett,2008,SEA,RB,27.0,T.J. Duckett,5.529411764705882,3.411764705882353,42.8235294117647,0.0,69.71764705882353,57.05882352941177,275.29411764705884,2.7058823529411766,1.0,7.0,65.2
973,LaRod,Stephens-Howling,2011,ARI,RB,24.0,LaRod Stephens-Howling,21.09523809523809,13.714285714285714,100.33333333333331,0.3809523809523809,64.26666666666667,16.523809523809526,75.66666666666667,0.6190476190476191,0.3809523809523809,3.0,65.1
974,LeRon,McClain,2009,BAL,RB,25.0,Le'Ron McClain,24.33333333333333,15.666666666666666,100.33333333333331,1.0,65.26666666666667,157.33333333333334,607.3333333333334,6.666666666666667,3.0,3.0,65.1
975,Brian,Leonard,2013,TAM,RB,29.0,Brian Leonard,19.837209302325583,14.325581395348838,110.23255813953487,0.0,72.6046511627907,28.162790697674417,99.65116279069768,0.0,0.0,7.0,65.1
976,Benny,Cunningham,2015,STL,RB,25.0,Benny Cunningham,39.21739130434783,33.130434782608695,262.8260869565217,0.6956521739130435,78.43478260869566,60.21739130434783,250.56521739130437,2.391304347826087,2.0,3.0,65.0
977,Justin,Jackson,2020,LAC,RB,24.0,Justin Jackson,14.851851851851851,11.88888888888889,76.4074074074074,0.0,80.40370370370371,39.11111111111112,202.88888888888889,0.9629629629629628,0.0,3.0,65.0
978,Jason,Snelling,2011,ATL,RB,28.0,Jason Snelling,47.0,39.333333333333336,288.3333333333333,2.333333333333333,83.16666666666667,105.33333333333331,420.3333333333333,2.6666666666666665,2.0,5.0,65.0
979,Joshua,Kelley,2022,LAC,RB,24.0,Joshua Kelley,13.0,12.411764705882351,83.29411764705883,0.0,90.17647058823528,65.11764705882354,205.76470588235293,0.8235294117647058,1.411764705882353,3.0,64.8
980,Zac,Stacy,2014,STL,RB,23.0,Zac Stacy,35.0,26.0,141.0,1.0,74.3,250.0,973.0,7.0,1.0,2.0,64.5
981,Zack,Moss,2022,BUF,RB,24.0,Zack Moss,27.33333333333333,20.0,163.0,1.0,73.86666666666667,101.33333333333331,390.3333333333333,4.0,1.3333333333333333,3.0,64.5
982,Khiry,Robinson,2014,NOR,RB,25.0,Khiry Robinson,0.0,0.0,0.0,0.0,0.0,54.0,224.0,1.0,0.0,2.0,64.5
983,Mewelde,Moore,2009,PIT,RB,27.0,Mewelde Moore,40.72727272727273,30.727272727272727,245.8181818181818,0.7272727272727273,75.36363636363636,107.27272727272728,458.45454545454544,3.636363636363636,1.7272727272727273,6.0,64.34
984,Ahman,Green,2007,HOU,RB,30.0,Ahman Green,57.54545454545455,41.90909090909091,338.7575757575757,0.8484848484848485,72.60606060606061,237.3636363636364,937.181818181818,4.242424242424242,3.5454545454545454,10.0,64.3
985,Chris,Brown,2009,HOU,RB,28.0,Chris Brown,21.0,19.0,128.0,0.0,90.5,102.0,462.0,5.0,1.0,6.0,64.1
986,Kenny,Watson,2006,CIN,RB,28.0,Kenny Watson,31.11111111111111,22.22222222222222,152.0,0.8888888888888888,63.46666666666667,23.11111111111111,143.11111111111111,0.0,1.7777777777777777,5.0,64.1
987,Chris,Wells,2010,ARI,RB,22.0,Beanie Wells,16.0,12.0,143.0,0.0,75.0,176.0,793.0,7.0,4.0,2.0,64.1
988,Robert,Royal,2007,BUF,RB,28.0,Robert Royal,37.723404255319146,21.404255319148938,200.4468085106383,2.3617021276595747,56.57446808510638,0.6808510638297872,-6.127659574468085,0.0,0.0,5.0,63.8
989,Stepfan,Taylor,2014,ARI,RB,23.0,Stepfan Taylor,9.0,8.0,71.0,0.0,88.9,36.0,115.0,0.0,0.0,2.0,63.7
990,Mike,Goodson,2012,OAK,RB,25.0,Mike Goodson,39.0,27.0,208.0,0.0,57.9,68.66666666666667,301.3333333333333,2.0,4.0,4.0,63.6
991,Cadillac,Williams,2011,STL,RB,29.0,Cadillac Williams,55.66666666666666,40.0,309.0,1.6666666666666667,71.86666666666667,153.66666666666666,565.6666666666666,2.6666666666666665,1.0,7.0,63.40000000000001
992,Shonn,Greene,2013,TEN,RB,28.0,Shonn Greene,33.666666666666664,22.666666666666668,171.0,0.0,66.60000000000001,268.3333333333333,1060.0,7.333333333333333,3.0,5.0,63.4
993,Jordan,Howard,2021,PHI,RB,27.0,Jordan Howard,6.416666666666667,4.75,27.0,0.4166666666666667,88.08333333333333,70.0,253.75,4.833333333333333,0.5833333333333334,6.0,63.0
994,Ty,Johnson,2020,DET,RB,23.0,Ty Johnson,31.0,24.0,109.0,0.0,77.4,63.0,273.0,0.0,1.0,2.0,63.0
995,Adrian,Peterson,2005,CHI,RB,26.0,Adrian Peterson,1.8235294117647056,1.8235294117647056,25.58823529411765,0.0,100.0,8.823529411764707,28.0,0.0,0.0,4.0,62.90000000000001
996,Earnest,Graham,2011,TAM,RB,31.0,Earnest Graham,20.054054054054053,15.297297297297296,122.62162162162164,0.6486486486486487,76.96216216216217,17.89189189189189,87.4054054054054,0.6486486486486487,0.6486486486486487,8.0,62.9
997,Dexter,McCluster,2014,TEN,RB,25.0,Dexter McCluster,80.91304347826087,52.65217391304348,490.4782608695652,1.6521739130434785,65.15217391304348,9.391304347826088,27.608695652173918,0.0,2.0,5.0,62.8
