,First,Last,Year,Tm,Pos,Age,FantasyPoints,Player
0,Shaun,Alexander,2005,SEA,RB,28.0,376.8,Shaun Alexander
1,Larry,Johnson,2005,KAN,RB,26.0,360.3,Larry Johnson
2,LaDainian,Tomlinson,2005,SDG,RB,26.0,366.08,LaDainian Tomlinson
3,Tiki,Barber,2005,NYG,RB,30.0,357.0,Tiki Barber
4,Edgerrin,James,2005,IND,RB,27.0,310.3,Edgerrin James
6,Clinton,Portis,2005,WAS,RB,24.0,269.88,Clinton Portis
11,LaMont,Jordan,2005,OAK,RB,27.0,292.8,LaMont Jordan
12,Rudi,Johnson,2005,CIN,RB,26.0,249.8,Rudi Johnson
20,Thomas,Jones,2005,CHI,RB,27.0,223.8,Thomas Jones
23,Steven,Jackson,2005,STL,RB,22.0,233.6,Steven Jackson
28,Warrick,Dunn,2005,ATL,RB,30.0,214.6,Warrick Dunn
38,Willis,McGahee,2005,BUF,RB,24.0,198.5,Willis McGahee
39,Reuben,Droughns,2005,CLE,RB,27.0,209.1,Reuben Droughns
40,Willie,Parker,2005,PIT,RB,25.0,190.0,Willie Parker
42,Corey,Dillon,2005,NWE,RB,31.0,189.4,Corey Dillon
44,Domanick,Williams,2005,HOU,RB,25.0,204.3,Domanick Williams
45,Brian,Westbrook,2005,PHI,RB,26.0,226.3,Brian Westbrook
49,Cadillac,Williams,2005,TAM,RB,23.0,177.9,Cadillac Williams
52,Chris,Brown,2005,TEN,RB,24.0,178.8,Chris Brown
65,Julius,Jones,2005,DAL,RB,24.0,182.1,Julius Jones
66,Tatum,Bell,2005,DEN,RB,24.0,166.5,Tatum Bell
73,Ronnie,Brown,2005,MIA,RB,24.0,167.9,Ronnie Brown
75,DeShaun,Foster,2005,CAR,RB,25.0,175.10000000000005,DeShaun Foster
88,Jamal,Lewis,2005,BAL,RB,26.0,155.7,Jamal Lewis
90,Stephen,Davis,2005,CAR,RB,31.0,136.4,Stephen Davis
92,Ricky,Williams,2005,MIA,RB,28.0,134.6,Ricky Williams
93,Chris,Cooley,2005,WAS,RB,23.0,188.4,Chris Cooley
94,Mewelde,Moore,2005,MIN,RB,23.0,153.10000000000005,Mewelde Moore
98,Curtis,Martin,2005,NYJ,RB,32.0,137.3,Curtis Martin
104,Samkon,Gado,2005,GNB,RB,23.0,115.9,Samkon Gado
105,Priest,Holmes,2005,KAN,RB,32.0,127.8,Priest Holmes
106,Kevin,Jones,2005,DET,RB,23.0,127.3,Kevin Jones
109,Fred,Taylor,2005,JAX,RB,29.0,118.0,Fred Taylor
112,Kevan,Barlow,2005,SFO,RB,26.0,129.2,Kevan Barlow
118,Marion,Barber,2005,DAL,RB,22.0,113.3,Marion Barber
119,Jerome,Bettis,2005,PIT,RB,33.0,98.8,Jerome Bettis
121,T.J.,Duckett,2005,ATL,RB,24.0,94.3,T.J. Duckett
122,Frank,Gore,2005,SFO,RB,22.0,102.9,Frank Gore
125,Michael,Bennett,2005,MIN,RB,27.0,108.7,Michael Bennett
127,Antowain,Smith,2005,NOR,RB,33.0,96.5,Antowain Smith
128,Greg,Jones,2005,JAX,RB,24.0,98.0,Greg Jones
131,Michael,Pittman,2005,TAM,RB,30.0,121.6,Michael Pittman
137,Chester,Taylor,2005,BAL,RB,26.0,118.9,Chester Taylor
148,Mike,Alstott,2005,TAM,RB,32.0,97.2,Mike Alstott
150,Jonathan,Wells,2005,HOU,RB,26.0,96.4,Jonathan Wells
152,Chris,Perry,2005,CIN,RB,24.0,121.7,Chris Perry
156,Artose,Pinner,2005,DET,RB,27.0,92.0,Artose Pinner
157,Marcel,Shipp,2005,ARI,RB,27.0,99.6,Marcel Shipp
165,Marshall,Faulk,2005,STL,RB,32.0,106.3,Marshall Faulk
167,Shawn,Bryson,2005,DET,RB,29.0,100.0,Shawn Bryson
168,Tony,Fisher,2005,GNB,RB,26.0,112.56,Tony Fisher
169,Patrick,Pass,2005,NWE,RB,28.0,85.2,Patrick Pass
170,Aaron,Stecker,2005,NOR,RB,30.0,93.4,Aaron Stecker
172,J.J.,Arrington,2005,ARI,RB,22.0,85.9,J.J. Arrington
176,Deuce,McAllister,2005,NOR,RB,27.0,80.2,Deuce McAllister
187,Verron,Haynes,2005,PIT,RB,26.0,65.7,Verron Haynes
190,Adrian,Peterson,2005,CHI,RB,26.0,62.90000000000001,Adrian Peterson
192,Ladell,Betts,2005,WAS,RB,26.0,57.6,Ladell Betts
193,Maurice,Hicks,2005,SFO,RB,27.0,65.5,Maurice Hicks
195,Kyle,Johnson,2005,DEN,RB,27.0,69.9,Kyle Johnson
199,Brandon,Jacobs,2005,NYG,RB,23.0,49.9,Brandon Jacobs
200,Michael,Turner,2005,SDG,RB,23.0,51.5,Michael Turner
205,Cedric,Houston,2005,NYJ,RB,23.0,54.8,Cedric Houston
212,Ryan,Moats,2005,PHI,RB,23.0,48.5,Ryan Moats
215,Travis,Henry,2005,TEN,RB,27.0,56.2,Travis Henry
216,Alvin,Pearman,2005,JAX,RB,23.0,72.9,Alvin Pearman
217,Dominic,Rhodes,2005,IND,RB,26.0,54.6,Dominic Rhodes
228,Kevin,Faulk,2005,NWE,RB,29.0,65.5,Kevin Faulk
231,Ahman,Green,2005,GNB,RB,28.0,59.2,Ahman Green
232,Maurice,Morris,2005,SEA,RB,26.0,42.6,Maurice Morris
233,LaBrandon,Toefield,2005,JAX,RB,25.0,42.9,LaBrandon Toefield
234,Vernand,Morency,2005,HOU,RB,25.0,49.1,Vernand Morency
237,Zack,Crockett,2005,OAK,RB,33.0,50.90000000000001,Zack Crockett
242,Justin,Griffith,2005,ATL,RB,25.0,54.6,Justin Griffith
245,Ron,Dayne,2005,DEN,RB,27.0,35.7,Ron Dayne
248,Rock,Cartwright,2005,WAS,RB,26.0,34.2,Rock Cartwright
250,Jerald,Sowell,2005,NYJ,RB,31.0,61.6,Jerald Sowell
255,Heath,Evans,2005,2TM,RB,27.0,43.7,Heath Evans
256,Lamar,Gordon,2005,PHI,RB,25.0,39.1,Lamar Gordon
259,Ciatrick,Fason,2005,MIN,RB,23.0,30.2,Ciatrick Fason
260,Lorenzo,Neal,2005,SDG,RB,35.0,54.3,Lorenzo Neal
263,Obafemi,Ayanbadejo,2005,ARI,RB,30.0,59.7,Obafemi Ayanbadejo
264,Cedric,Benson,2005,CHI,RB,23.0,26.5,Cedric Benson
267,Nick,Goings,2005,CAR,RB,27.0,42.40000000000001,Nick Goings
269,Shaud,Williams,2005,BUF,RB,25.0,44.90000000000001,Shaud Williams
277,William,Henderson,2005,GNB,RB,34.0,53.9,William Henderson
278,Jeremi,Johnson,2005,CIN,RB,25.0,37.9,Jeremi Johnson
279,Jarrett,Payton,2005,TEN,RB,25.0,31.5,Jarrett Payton
286,Noah,Herron,2005,2TM,RB,23.0,24.3,Noah Herron
288,Duce,Staley,2005,PIT,RB,30.0,30.20000000000001,Duce Staley
289,Mack,Strong,2005,SEA,RB,34.0,46.4,Mack Strong
295,Najeh,Davenport,2005,GNB,RB,26.0,22.8,Najeh Davenport
305,Tyson,Thompson,2005,DAL,RB,24.0,20.8,Tyson Thompson
306,James,Thrash,2005,WAS,RB,30.0,34.2,James Thrash
309,Marc,Edwards,2005,CHI,RB,31.0,28.6,Marc Edwards
312,Brandon,Manumaleuna,2005,STL,RB,25.0,28.1,Brandon Manumaleuna
319,Sammy,Morris,2005,MIA,RB,28.0,25.2,Sammy Morris
322,Reno,Mahe,2005,PHI,RB,25.0,27.5,Reno Mahe
323,Daimon,Shelton,2005,BUF,RB,33.0,28.8,Daimon Shelton
334,Tony,Richardson,2005,KAN,RB,34.0,23.8,Tony Richardson
338,Aveion,Cason,2005,STL,RB,26.0,14.6,Aveion Cason
339,Arlen,Harris,2005,STL,RB,25.0,15.5,Arlen Harris
340,Lousaka,Polite,2005,DAL,RB,24.0,23.0,Lousaka Polite
341,Derrick,Ward,2005,NYG,RB,25.0,15.6,Derrick Ward
343,Troy,Fleming,2005,TEN,RB,25.0,22.9,Troy Fleming
349,Terrelle,Smith,2005,CLE,RB,27.0,24.7,Terrelle Smith
357,William,Green,2005,CLE,RB,26.0,15.8,William Green
358,Brad,Hoover,2005,CAR,RB,29.0,24.9,Brad Hoover
360,Anthony,Thomas,2005,2TM,RB,28.0,14.5,Anthony Thomas
363,Dee,Brown,2005,KAN,RB,27.0,13.4,Dee Brown
364,Jameel,Cook,2005,TAM,RB,26.0,17.3,Jameel Cook
365,Jim,Finn,2005,NYG,RB,29.0,22.8,Jim Finn
367,Terry,Jackson,2005,SFO,RB,29.0,17.8,Terry Jackson
370,Jamal,Robertson,2005,CAR,RB,28.0,10.1,Jamal Robertson
371,Derrick,Wimbush,2005,JAX,RB,25.0,12.8,Derrick Wimbush
372,Jason,Wright,2005,CLE,RB,23.0,13.2,Jason Wright
374,Ran,Carthon,2005,IND,RB,24.0,9.8,Ran Carthon
377,Josh,Parry,2005,PHI,RB,27.0,21.9,Josh Parry
378,Cory,Schlesinger,2005,DET,RB,33.0,17.200000000000006,Cory Schlesinger
381,Leonard,Weaver,2005,SEA,RB,23.0,10.2,Leonard Weaver
384,Joe,Burns,2005,BUF,RB,26.0,8.9,Joe Burns
389,Earnest,Graham,2005,TAM,RB,25.0,6.3000000000000025,Earnest Graham
395,Derrick,Blaylock,2005,NYJ,RB,26.0,10.0,Derrick Blaylock
396,Madison,Hedgecock,2005,STL,RB,24.0,15.9,Madison Hedgecock
397,Mike,Karney,2005,NOR,RB,24.0,17.3,Mike Karney
399,Bruce,Perry,2005,PHI,RB,24.0,7.4,Bruce Perry
401,Paul,Smith,2005,DET,RB,27.0,10.5,Paul Smith
403,Moe,Williams,2005,MIN,RB,31.0,15.2,Moe Williams
407,Mike,Cloud,2005,2TM,RB,30.0,5.9,Mike Cloud
410,Justin,Green,2005,BAL,RB,23.0,10.6,Justin Green
413,Dan,Kreider,2005,PIT,RB,28.0,13.4,Dan Kreider
416,Moran,Norris,2005,HOU,RB,27.0,7.4,Moran Norris
419,Darren,Sproles,2005,SDG,RB,22.0,5.0,Darren Sproles
426,Damien,Nash,2005,TEN,RB,23.0,7.6,Damien Nash
430,Justin,Fargas,2005,OAK,RB,25.0,4.699999999999998,Justin Fargas
433,James,Jackson,2005,ARI,RB,29.0,6.1999999999999975,James Jackson
434,Jason,McKie,2005,CHI,RB,25.0,7.7,Jason McKie
436,James,Mungro,2005,IND,RB,27.0,7.3,James Mungro
438,Cecil,Sapp,2005,DEN,RB,27.0,5.8000000000000025,Cecil Sapp
440,Lee,Suggs,2005,CLE,RB,25.0,10.1,Lee Suggs
443,Chris,Hetherington,2005,SFO,RB,33.0,7.899999999999999,Chris Hetherington
457,Ronnie,Cruz,2005,KAN,RB,24.0,2.5,Ronnie Cruz
463,Bryan,Johnson,2005,CHI,RB,27.0,7.0,Bryan Johnson
464,Vonta,Leach,2005,GNB,RB,24.0,6.9,Vonta Leach
465,ReShard,Lee,2005,GNB,RB,25.0,-0.8999999999999999,ReShard Lee
466,Travis,Minor,2005,MIA,RB,26.0,2.7,Travis Minor
467,Richard,Owens,2005,MIN,RB,25.0,3.8,Richard Owens
471,Alan,Ricard,2005,BAL,RB,28.0,3.8,Alan Ricard
474,Jamel,White,2005,BAL,RB,28.0,1.7,Jamel White
476,Walter,Williams,2005,GNB,RB,28.0,2.9,Walter Williams
477,Amos,Zereoue,2005,NWE,RB,29.0,2.9,Amos Zereoue
478,Damien,Anderson,2005,ARI,RB,26.0,0.7,Damien Anderson
480,Fred,Beasley,2005,SFO,RB,31.0,3.2,Fred Beasley
494,Fred,McCrary,2005,ATL,RB,33.0,4.2,Fred McCrary
496,Ovie,Mughelli,2005,BAL,RB,25.0,2.3,Ovie Mughelli
500,Rod,Smart,2005,CAR,RB,28.0,0.6,Rod Smart
501,Musa,Smith,2005,BAL,RB,23.0,3.5,Musa Smith
510,Jarrod,Baxter,2005,ARI,RB,26.0,1.4,Jarrod Baxter
513,Nehemiah,Broughton,2005,WAS,RB,23.0,0.3,Nehemiah Broughton
563,Andrew,Pinnock,2005,SDG,RB,25.0,0.4,Andrew Pinnock
580,Nick,Luchey,2005,CIN,RB,28.0,0.0,Nick Luchey
0,LaDainian,Tomlinson,2006,SDG,RB,27.0,481.1,LaDainian Tomlinson
1,Larry,Johnson,2006,KAN,RB,27.0,370.9,Larry Johnson
2,Steven,Jackson,2006,STL,RB,23.0,415.4,Steven Jackson
4,Frank,Gore,2006,SFO,RB,23.0,323.0,Frank Gore
5,Willie,Parker,2006,PIT,RB,26.0,288.6,Willie Parker
6,Brian,Westbrook,2006,PHI,RB,27.0,330.6,Brian Westbrook
8,Tiki,Barber,2006,NYG,RB,31.0,298.7,Tiki Barber
13,Maurice,Jones-Drew,2006,JAX,RB,21.0,271.7,Maurice Jones-Drew
24,Rudi,Johnson,2006,CIN,RB,27.0,234.3,Rudi Johnson
34,Ladell,Betts,2006,WAS,RB,27.0,236.9,Ladell Betts
37,Joseph,Addai,2006,IND,RB,23.0,226.6,Joseph Addai
42,Chester,Taylor,2006,MIN,RB,27.0,222.4,Chester Taylor
43,Deuce,McAllister,2006,NOR,RB,28.0,213.5,Deuce McAllister
48,Marion,Barber,2006,DAL,RB,23.0,204.0,Marion Barber
49,Ahman,Green,2006,GNB,RB,29.0,221.2,Ahman Green
52,Jamal,Lewis,2006,BAL,RB,27.0,192.7,Jamal Lewis
57,Fred,Taylor,2006,JAX,RB,30.0,195.8,Fred Taylor
58,Corey,Dillon,2006,NWE,RB,32.0,184.9,Corey Dillon
59,Edgerrin,James,2006,ARI,RB,28.0,205.6,Edgerrin James
60,Travis,Henry,2006,TEN,RB,28.0,186.9,Travis Henry
61,Thomas,Jones,2006,CHI,RB,28.0,206.24,Thomas Jones
66,Kevin,Jones,2006,DET,RB,24.0,219.9,Kevin Jones
71,Warrick,Dunn,2006,ATL,RB,31.0,183.0,Warrick Dunn
87,Ronnie,Brown,2006,MIA,RB,25.0,187.4,Ronnie Brown
89,Willis,McGahee,2006,BUF,RB,25.0,164.6,Willis McGahee
90,Julius,Jones,2006,DAL,RB,25.0,153.6,Julius Jones
93,Shaun,Alexander,2006,SEA,RB,29.0,142.39999999999995,Shaun Alexander
94,Laurence,Maroney,2006,NWE,RB,21.0,155.9,Laurence Maroney
95,Mike,Bell,2006,DEN,RB,23.0,151.5,Mike Bell
97,Tatum,Bell,2006,DEN,RB,25.0,140.0,Tatum Bell
98,DeShaun,Foster,2006,CAR,RB,26.0,151.6,DeShaun Foster
100,Dominic,Rhodes,2006,IND,RB,27.0,149.2,Dominic Rhodes
103,Reuben,Droughns,2006,CLE,RB,28.0,135.7,Reuben Droughns
106,Leon,Washington,2006,NYJ,RB,24.0,139.0,Leon Washington
112,Brandon,Jacobs,2006,NYG,RB,24.0,120.2,Brandon Jacobs
113,Clinton,Portis,2006,WAS,RB,25.0,128.3,Clinton Portis
115,Cedric,Benson,2006,CHI,RB,24.0,114.1,Cedric Benson
116,Cadillac,Williams,2006,TAM,RB,24.0,129.4,Cadillac Williams
123,Ron,Dayne,2006,HOU,RB,28.0,112.9,Ron Dayne
129,Wali,Lundy,2006,HOU,RB,23.0,123.0,Wali Lundy
130,DeAngelo,Williams,2006,CAR,RB,23.0,126.4,DeAngelo Williams
139,Jerious,Norwood,2006,ATL,RB,23.0,97.5,Jerious Norwood
143,Justin,Fargas,2006,OAK,RB,26.0,94.0,Justin Fargas
146,Correll,Buckhalter,2006,PHI,RB,28.0,100.1,Correll Buckhalter
149,Kevan,Barlow,2006,NYJ,RB,27.0,82.1,Kevan Barlow
155,Cedric,Houston,2006,NYJ,RB,24.0,78.7,Cedric Houston
157,Mewelde,Moore,2006,MIN,RB,24.0,116.5,Mewelde Moore
158,Michael,Pittman,2006,TAM,RB,31.0,116.0,Michael Pittman
163,Kevin,Faulk,2006,NWE,RB,30.0,108.9,Kevin Faulk
166,Vernand,Morency,2006,2TM,RB,26.0,82.2,Vernand Morency
167,Michael,Turner,2006,SDG,RB,24.0,69.9,Michael Turner
171,Maurice,Morris,2006,SEA,RB,27.0,74.0,Maurice Morris
172,Anthony,Thomas,2006,BUF,RB,29.0,83.69999999999997,Anthony Thomas
175,LaMont,Jordan,2006,OAK,RB,28.0,70.8,LaMont Jordan
177,Sammy,Morris,2006,MIA,RB,29.0,79.2,Sammy Morris
192,Noah,Herron,2006,GNB,RB,24.0,79.1,Noah Herron
196,Najeh,Davenport,2006,PIT,RB,27.0,68.4,Najeh Davenport
200,Justin,Griffith,2006,ATL,RB,26.0,74.39999999999998,Justin Griffith
214,Mike,Alstott,2006,TAM,RB,33.0,62.6,Mike Alstott
225,Kenny,Watson,2006,CIN,RB,28.0,64.1,Kenny Watson
230,Artose,Pinner,2006,MIN,RB,28.0,38.5,Artose Pinner
236,Samkon,Gado,2006,2TM,RB,24.0,52.5,Samkon Gado
239,Arlen,Harris,2006,DET,RB,26.0,53.0,Arlen Harris
241,Ovie,Mughelli,2006,BAL,RB,26.0,54.2,Ovie Mughelli
244,Marcel,Shipp,2006,ARI,RB,28.0,40.1,Marcel Shipp
245,Stephen,Davis,2006,STL,RB,32.0,42.7,Stephen Davis
247,ReShard,Lee,2006,OAK,RB,26.0,51.0,ReShard Lee
255,Mike,Karney,2006,NOR,RB,25.0,45.9,Mike Karney
257,Mike,Anderson,2006,BAL,RB,33.0,38.7,Mike Anderson
260,LenDale,White,2006,TEN,RB,22.0,44.4,LenDale White
262,Musa,Smith,2006,BAL,RB,24.0,48.8,Musa Smith
265,Michael,Bennett,2006,KAN,RB,28.0,36.7,Michael Bennett
267,Maurice,Hicks,2006,SFO,RB,28.0,34.90000000000001,Maurice Hicks
268,Lorenzo,Neal,2006,SDG,RB,36.0,45.3,Lorenzo Neal
269,Michael,Robinson,2006,SFO,RB,23.0,37.3,Michael Robinson
270,T.J.,Duckett,2006,WAS,RB,25.0,28.8,T.J. Duckett
274,Jason,Wright,2006,CLE,RB,24.0,31.099999999999994,Jason Wright
276,Brad,Hoover,2006,CAR,RB,30.0,41.5,Brad Hoover
278,Adrian,Peterson,2006,CHI,RB,27.0,30.9,Adrian Peterson
282,Zack,Crockett,2006,OAK,RB,34.0,27.6,Zack Crockett
283,Nick,Goings,2006,CAR,RB,28.0,31.9,Nick Goings
284,Mike,Sellers,2006,WAS,RB,31.0,37.6,Mike Sellers
285,Chris,Taylor,2006,HOU,RB,27.0,25.3,Chris Taylor
287,Heath,Evans,2006,NWE,RB,28.0,28.1,Heath Evans
295,Aaron,Stecker,2006,NOR,RB,31.0,39.1,Aaron Stecker
298,Obafemi,Ayanbadejo,2006,ARI,RB,31.0,34.6,Obafemi Ayanbadejo
301,Ciatrick,Fason,2006,MIN,RB,24.0,20.8,Ciatrick Fason
302,Jason,McKie,2006,CHI,RB,26.0,43.0,Jason McKie
307,Tony,Fisher,2006,STL,RB,27.0,30.8,Tony Fisher
308,Verron,Haynes,2006,PIT,RB,27.0,33.3,Verron Haynes
311,Chris,Brown,2006,TEN,RB,25.0,18.0,Chris Brown
312,Shawn,Bryson,2006,DET,RB,30.0,23.9,Shawn Bryson
318,Moran,Norris,2006,SFO,RB,28.0,21.4,Moran Norris
319,Alvin,Pearman,2006,JAX,RB,24.0,18.1,Alvin Pearman
326,Jeremi,Johnson,2006,CIN,RB,26.0,21.3,Jeremi Johnson
330,Thomas,Tapeh,2006,PHI,RB,26.0,31.4,Thomas Tapeh
334,Jameel,Cook,2006,HOU,RB,27.0,26.5,Jameel Cook
337,Kyle,Johnson,2006,DEN,RB,28.0,19.7,Kyle Johnson
341,Aveion,Cason,2006,DET,RB,27.0,17.0,Aveion Cason
343,Vonta,Leach,2006,2TM,RB,25.0,18.1,Vonta Leach
344,Tony,Richardson,2006,MIN,RB,35.0,25.3,Tony Richardson
347,Jerome,Harrison,2006,CLE,RB,23.0,19.7,Jerome Harrison
348,Damien,Nash,2006,DEN,RB,24.0,14.7,Damien Nash
350,Cecil,Sapp,2006,DEN,RB,28.0,19.4,Cecil Sapp
351,Jamaal,Branch,2006,NOR,RB,25.0,15.3,Jamaal Branch
356,Chris,Perry,2006,CIN,RB,25.0,16.9,Chris Perry
357,Marcus,Pollard,2006,DET,RB,34.0,22.0,Marcus Pollard
363,Tyson,Thompson,2006,DAL,RB,25.0,9.0,Tyson Thompson
364,J.J.,Arrington,2006,ARI,RB,23.0,13.7,J.J. Arrington
368,Travis,Minor,2006,MIA,RB,27.0,10.6,Travis Minor
370,Derrick,Blaylock,2006,NYJ,RB,27.0,12.3,Derrick Blaylock
372,Jim,Finn,2006,NYG,RB,30.0,14.8,Jim Finn
376,Dan,Kreider,2006,PIT,RB,29.0,14.7,Dan Kreider
377,Fred,McAfee,2006,NOR,RB,38.0,7.2,Fred McAfee
378,Fred,McCrary,2006,ATL,RB,34.0,10.3,Fred McCrary
380,Ryan,Moats,2006,PHI,RB,24.0,6.9,Ryan Moats
384,B.J.,Askew,2006,NYJ,RB,26.0,15.1,B.J. Askew
385,Ran,Carthon,2006,IND,RB,25.0,6.4,Ran Carthon
387,Earnest,Graham,2006,TAM,RB,26.0,7.300000000000002,Earnest Graham
388,William,Henderson,2006,GNB,RB,35.0,18.2,William Henderson
391,Brandon,Miree,2006,GNB,RB,25.0,14.7,Brandon Miree
395,Lawrence,Vickers,2006,CLE,RB,23.0,12.2,Lawrence Vickers
398,Brad,Cieslak,2006,BUF,RB,24.0,10.6,Brad Cieslak
402,Patrick,Pass,2006,NWE,RB,29.0,4.5,Patrick Pass
406,Brian,Calhoun,2006,DET,RB,22.0,5.9,Brian Calhoun
407,Ronnie,Cruz,2006,KAN,RB,25.0,5.9,Ronnie Cruz
410,Reno,Mahe,2006,PHI,RB,26.0,7.1,Reno Mahe
412,Lousaka,Polite,2006,DAL,RB,25.0,5.9,Lousaka Polite
413,Gabe,Reid,2006,CHI,RB,29.0,7.7,Gabe Reid
414,Sean,Ryan,2006,NYJ,RB,26.0,8.4,Sean Ryan
415,Cory,Schlesinger,2006,DET,RB,34.0,11.6,Cory Schlesinger
416,Daimon,Shelton,2006,BUF,RB,34.0,10.5,Daimon Shelton
417,Terrelle,Smith,2006,CLE,RB,28.0,11.5,Terrelle Smith
418,Lee,Suggs,2006,MIA,RB,26.0,3.9,Lee Suggs
421,John,Bronson,2006,ARI,RB,24.0,3.5,John Bronson
422,Dee,Brown,2006,KAN,RB,28.0,3.9,Dee Brown
424,Madison,Hedgecock,2006,STL,RB,25.0,10.1,Madison Hedgecock
426,John,Kuhn,2006,PIT,RB,24.0,4.3,John Kuhn
427,Sean,McHugh,2006,DET,RB,24.0,5.5,Sean McHugh
432,Andrew,Pinnock,2006,SDG,RB,26.0,2.5,Andrew Pinnock
436,Eric,Shelton,2006,CAR,RB,23.0,3.9,Eric Shelton
441,Derrick,Wimbush,2006,JAX,RB,26.0,6.6,Derrick Wimbush
442,Darian,Barnes,2006,MIA,RB,26.0,5.2,Darian Barnes
443,Rock,Cartwright,2006,WAS,RB,27.0,-0.5,Rock Cartwright
449,Justin,Green,2006,BAL,RB,24.0,5.7,Justin Green
450,Kay-Jay,Harris,2006,STL,RB,27.0,2.9,Kay-Jay Harris
454,Chad,Morton,2006,NYG,RB,29.0,0.2,Chad Morton
458,LaBrandon,Toefield,2006,JAX,RB,26.0,2.2,LaBrandon Toefield
463,Rich,Alexis,2006,JAX,RB,25.0,0.5,Rich Alexis
467,Cedric,Cobbs,2006,DEN,RB,25.0,0.9,Cedric Cobbs
472,James,Hodgins,2006,NYJ,RB,29.0,2.9,James Hodgins
473,Oliver,Hoyte,2006,DAL,RB,22.0,3.0,Oliver Hoyte
475,Keylon,Kincade,2006,DAL,RB,24.0,0.9,Keylon Kincade
478,Corey,McIntyre,2006,NOR,RB,27.0,2.0,Corey McIntyre
482,Josh,Parry,2006,SEA,RB,28.0,2.1,Josh Parry
483,Derrick,Ross,2006,KAN,RB,23.0,-1.2,Derrick Ross
485,A.J.,Schable,2006,ARI,RB,22.0,0.5,A.J. Schable
486,Jerald,Sowell,2006,TAM,RB,32.0,1.6,Jerald Sowell
488,Marquis,Weeks,2006,SEA,RB,26.0,0.8,Marquis Weeks
519,Lamar,Gordon,2006,DET,RB,26.0,0.2,Lamar Gordon
523,Chris,Hetherington,2006,SFO,RB,34.0,2.0,Chris Hetherington
527,Marlion,Jackson,2006,ATL,RB,29.0,0.2,Marlion Jackson
573,Shaud,Williams,2006,BUF,RB,26.0,0.2,Shaud Williams
574,Quincy,Wilson,2006,CIN,RB,25.0,0.2,Quincy Wilson
1,LaDainian,Tomlinson,2007,SDG,RB,28.0,367.58,LaDainian Tomlinson
3,Brian,Westbrook,2007,PHI,RB,28.0,368.4,Brian Westbrook
4,Adrian,Peterson,2007,MIN,RB,22.0,251.9,Adrian Peterson
7,Clinton,Portis,2007,WAS,RB,26.0,272.7,Clinton Portis
8,Joseph,Addai,2007,IND,RB,24.0,274.6,Joseph Addai
10,Jamal,Lewis,2007,CLE,RB,28.0,247.2,Jamal Lewis
18,Marion,Barber,2007,DAL,RB,24.0,241.7,Marion Barber
22,Willis,McGahee,2007,BAL,RB,26.0,228.8,Willis McGahee
24,Frank,Gore,2007,SFO,RB,24.0,236.8,Frank Gore
27,Edgerrin,James,2007,ARI,RB,29.0,208.6,Edgerrin James
29,Earnest,Graham,2007,TAM,RB,27.0,229.2,Earnest Graham
33,Marshawn,Lynch,2007,BUF,RB,21.0,192.22,Marshawn Lynch
37,Maurice,Jones-Drew,2007,JAX,RB,22.0,207.5,Maurice Jones-Drew
39,Steven,Jackson,2007,STL,RB,24.0,201.38,Steven Jackson
41,LenDale,White,2007,TEN,RB,23.0,174.4,LenDale White
44,Willie,Parker,2007,PIT,RB,27.0,177.0,Willie Parker
46,Ryan,Grant,2007,GNB,RB,25.0,186.1,Ryan Grant
49,Fred,Taylor,2007,JAX,RB,31.0,163.0,Fred Taylor
50,Kenny,Watson,2007,CIN,RB,29.0,203.7,Kenny Watson
51,Chester,Taylor,2007,MIN,RB,28.0,177.5,Chester Taylor
52,Brandon,Jacobs,2007,NYG,RB,25.0,169.3,Brandon Jacobs
60,Thomas,Jones,2007,NYJ,RB,29.0,173.60000000000005,Thomas Jones
63,Justin,Fargas,2007,OAK,RB,27.0,164.7,Justin Fargas
77,Laurence,Maroney,2007,NWE,RB,22.0,135.1,Laurence Maroney
87,Ronnie,Brown,2007,MIA,RB,26.0,168.10000000000005,Ronnie Brown
88,DeShaun,Foster,2007,CAR,RB,27.0,144.8,DeShaun Foster
89,Kevin,Jones,2007,DET,RB,25.0,155.8,Kevin Jones
90,Ron,Dayne,2007,HOU,RB,29.0,141.5,Ron Dayne
92,Warrick,Dunn,2007,ATL,RB,32.0,152.8,Warrick Dunn
93,DeAngelo,Williams,2007,CAR,RB,24.0,140.2,DeAngelo Williams
99,Adrian,Peterson,2007,CHI,RB,28.0,162.36,Adrian Peterson
100,Maurice,Morris,2007,SEA,RB,28.0,135.1,Maurice Morris
106,Najeh,Davenport,2007,PIT,RB,28.0,128.3,Najeh Davenport
107,Shaun,Alexander,2007,SEA,RB,30.0,123.2,Shaun Alexander
112,Cedric,Benson,2007,CHI,RB,25.0,116.7,Cedric Benson
115,Derrick,Ward,2007,NYG,RB,27.0,126.1,Derrick Ward
116,Selvin,Young,2007,DEN,RB,24.0,135.0,Selvin Young
119,Travis,Henry,2007,DEN,RB,29.0,104.6,Travis Henry
121,Larry,Johnson,2007,KAN,RB,28.0,128.5,Larry Johnson
122,LaMont,Jordan,2007,OAK,RB,29.0,125.6,LaMont Jordan
126,Aaron,Stecker,2007,NOR,RB,32.0,129.9,Aaron Stecker
128,Jerious,Norwood,2007,ATL,RB,24.0,123.0,Jerious Norwood
133,Julius,Jones,2007,DAL,RB,26.0,114.1,Julius Jones
